,Unnamed: 0,date,time,abstract,sentiment_score,sentiment_score1,neg_sentiment,neu_sentiment,pos_sentiment,compound_sentiment
416,416,2019-08-26,22:09:46+0000,The president says Americans must sever commercial dependence on China. He also says he wants powerful economic growth. The trade war threatens to force him to choose.,"{'neg': 0.186, 'neu': 0.659, 'pos': 0.155, 'compound': -0.2732}","{'neg': 0.186, 'neu': 0.659, 'pos': 0.155, 'compound': -0.2732}",0.186,0.659,0.155,-0.2732
417,417,2019-10-31,09:00:27+0000,"Even with the strongest labor market in half a century, getting work after losing it can still be a challenge.","{'neg': 0.119, 'neu': 0.688, 'pos': 0.193, 'compound': 0.1531}","{'neg': 0.119, 'neu': 0.688, 'pos': 0.193, 'compound': 0.1531}",0.119,0.688,0.193,0.1531
418,418,2019-08-31,10:00:08+0000,"The president’s supporters don’t mind his linguistic slips, but lexicographers and grammarians worry about the permanent effect on language.","{'neg': 0.169, 'neu': 0.746, 'pos': 0.086, 'compound': -0.4404}","{'neg': 0.169, 'neu': 0.746, 'pos': 0.086, 'compound': -0.4404}",0.169,0.746,0.086,-0.4404
419,419,2019-09-21,04:01:12+0000,"The country once had the world’s fastest-growing economy, but it has been battered by global and domestic forces. India’s troubles are a warning sign for other developing countries.","{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.7964}","{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.7964}",0.221,0.779,0.0,-0.7964
420,420,2019-09-21,09:00:12+0000,"She had a plan to take on big banks. In the fight to get it done, she honed the approach to politics that defines her presidential campaign.","{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.3818}","{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.3818}",0.094,0.906,0.0,-0.3818
421,421,2019-09-20,14:07:10+0000,The National Labor Relations Board has moved to reverse a 2016 ruling that eased the way for organizing at private universities.,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}","{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}",0.0,0.896,0.104,0.296
422,422,2019-10-12,19:42:04+0000,"President Trump and his Chinese counterpart, Xi Jinping, agreed to a compromise on trade in recent days as they feel political pressures at home and face weakening economies.","{'neg': 0.15, 'neu': 0.782, 'pos': 0.068, 'compound': -0.3612}","{'neg': 0.15, 'neu': 0.782, 'pos': 0.068, 'compound': -0.3612}",0.15,0.782,0.068,-0.3612
423,423,2019-09-05,09:00:17+0000,"To expand the pool of workers, companies are recruiting stay-at-home parents, retirees and people with disabilities. Will they keep it up if the economy sours?","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.3182}",0.0,0.913,0.087,0.3182
424,424,2019-07-08,09:14:36+0000,"Turkey remains stuck in perilous proximity to economic crisis, as households and businesses defer spending and investment in the face of weak growth.","{'neg': 0.352, 'neu': 0.566, 'pos': 0.082, 'compound': -0.8225}","{'neg': 0.352, 'neu': 0.566, 'pos': 0.082, 'compound': -0.8225}",0.352,0.566,0.082,-0.8225
425,425,2019-10-10,10:29:53+0000,The tech giant removed an app after facing criticism from China’s state media that it was being used to target and ambush police officers in Hong Kong.,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4404}","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4404}",0.1,0.9,0.0,-0.4404
426,426,2019-10-10,10:29:53+0000,The tech giant removed an app after facing criticism from China’s state media that it was being used to target and ambush police officers in Hong Kong.,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4404}","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4404}",0.1,0.9,0.0,-0.4404
427,427,2019-10-23,10:09:32+0000,A financial lifeline from SoftBank will give the Japanese tech giant control of WeWork’s operations — and its co-founder a potentially billion-dollar payout.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
428,428,2019-09-19,10:50:04+0000,Many C.E.O.s say they’ll focus on helping their communities. Others say they’re sticking with profits. It shows that Corporate America has more thinking to do.,"{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6249}","{'neg': 0.0, 'neu': 0.819, 'pos': 0.181, 'compound': 0.6249}",0.0,0.819,0.181,0.6249
429,429,2019-07-31,09:00:12+0000,"In an extended interview, the California senator explains why she thinks litmus-test questions aren’t helpful and how she is approaching this campaign.","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4215}","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4215}",0.0,0.882,0.118,0.4215
430,430,2019-08-15,23:13:31+0000,The policy director for a gay-rights group said the “proposed rule would permit taxpayer-funded discrimination.”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
431,431,2019-09-27,22:24:28+0000,"In a court filing, the German lender said confidentiality clauses covered the returns of one person but not the other.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
432,432,2019-11-08,20:46:33+0000,The department sent millions of dollars to two schools that had lost their accreditation and were no longer eligible for the federal loans.,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.5423}",0.176,0.824,0.0,-0.5423
433,433,2019-10-31,12:17:14+0000,"Juul, the e-cigarette maker, is under intense scrutiny as vaping-related illnesses rise.","{'neg': 0.221, 'neu': 0.69, 'pos': 0.09, 'compound': -0.4404}","{'neg': 0.221, 'neu': 0.69, 'pos': 0.09, 'compound': -0.4404}",0.221,0.69,0.09,-0.4404
434,434,2019-09-14,22:39:59+0000,"G.M. is looking for ways to cut costs, while the union hopes to reopen a factory in Lordstown, Ohio. The contract expires at 11:59 tonight.","{'neg': 0.078, 'neu': 0.818, 'pos': 0.104, 'compound': 0.1779}","{'neg': 0.078, 'neu': 0.818, 'pos': 0.104, 'compound': 0.1779}",0.078,0.818,0.104,0.1779
435,435,2019-07-20,00:50:44+0000,"The agreement, which calls for the company to pay around $650 million, is meant to resolve federal and state inquiries and consumer claims over the exposure of data of at least 145 million people.","{'neg': 0.037, 'neu': 0.812, 'pos': 0.152, 'compound': 0.6597}","{'neg': 0.037, 'neu': 0.812, 'pos': 0.152, 'compound': 0.6597}",0.037,0.812,0.152,0.6597
436,436,2019-07-29,06:43:54+0000,"President Trump and the director, Dan Coats, were often at odds over Russia, North Korea and the president’s own attacks on the intelligence community.","{'neg': 0.104, 'neu': 0.786, 'pos': 0.111, 'compound': 0.0516}","{'neg': 0.104, 'neu': 0.786, 'pos': 0.111, 'compound': 0.0516}",0.104,0.786,0.111,0.0516
437,437,2019-07-11,19:33:55+0000,The use of L.L.C.s and shell corporations to hide the true source of funds has been an issue for the United States for more than a decade. A bill in Congress seeks to address it.,"{'neg': 0.046, 'neu': 0.804, 'pos': 0.15, 'compound': 0.5994}","{'neg': 0.046, 'neu': 0.804, 'pos': 0.15, 'compound': 0.5994}",0.046,0.804,0.15,0.5994
438,438,2019-07-22,16:01:39+0000,"The report paints a dreary picture of trust in the U.S., particularly around government and the media, though a vast majority think that can improve.","{'neg': 0.084, 'neu': 0.699, 'pos': 0.217, 'compound': 0.5859}","{'neg': 0.084, 'neu': 0.699, 'pos': 0.217, 'compound': 0.5859}",0.084,0.699,0.217,0.5859
439,439,2019-07-30,20:28:15+0000,"The centerpiece of his campaign is getting money out of politics, which he argues is a prerequisite for fixing other problems.","{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6486}","{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6486}",0.227,0.773,0.0,-0.6486
440,440,2019-07-08,17:48:41+0000,"Mr. Kobach, who was the Republican nominee for governor last year, has most recently championed an effort to build a border wall with private funding.","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.3566}","{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.3566}",0.0,0.903,0.097,0.3566
441,441,2019-11-01,12:38:28+0000,"Ms. Warren would impose huge tax increases on businesses and billionaires to pay for “Medicare for all,” but she said she would not raise taxes on the middle class.","{'neg': 0.092, 'neu': 0.854, 'pos': 0.054, 'compound': -0.0387}","{'neg': 0.092, 'neu': 0.854, 'pos': 0.054, 'compound': -0.0387}",0.092,0.854,0.054,-0.0387
442,442,2019-07-09,19:27:36+0000,The case seemed cold when a Miami Herald investigative journalist started looking into it. Then she persuaded accusers to tell their stories.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
443,443,2019-09-24,16:50:09+0000,A plan to develop a parcel near Dayton International Airport is pitting conservationists against city leaders.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
444,444,2019-10-28,20:59:58+0000,Dennis Muilenburg will face the Senate on the first anniversary of the crash of Lion Air Flight 610. The 737 Max remains grounded seven months after a second crash.,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.6597}","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.6597}",0.172,0.828,0.0,-0.6597
445,445,2019-11-01,20:20:00+0000,"Gov. Gavin Newsom said the company, in bankruptcy over wildfire liabilities, had “failed to prioritize public safety.”","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2023}","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2023}",0.101,0.899,0.0,-0.2023
446,446,2019-07-22,10:55:45+0000,"The agreement, which received preliminary approval Monday, would end an array of lawsuits and investigations stemming from the exposure of the sensitive information of more than 147 million people.","{'neg': 0.047, 'neu': 0.767, 'pos': 0.186, 'compound': 0.6908}","{'neg': 0.047, 'neu': 0.767, 'pos': 0.186, 'compound': 0.6908}",0.047,0.767,0.186,0.6908
447,447,2019-07-24,09:00:26+0000,Democrats are campaigning to fix an issue that is already starting to resolve itself for many teachers and other public servants.,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}","{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.3818}",0.0,0.885,0.115,0.3818
448,448,2019-11-15,16:00:13+0000,Ms. Warren laid out a blueprint to pass major health legislation at the start of her presidency. But she would wait as long as three years to seek passage of a full-scale “Medicare for all” plan.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
449,449,2019-08-05,22:28:03+0000,"Walmart, the country’s largest retailer and seller of guns, should use its vast economic leverage to force corporate America to confront shooting deaths.","{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.1779}","{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.1779}",0.072,0.928,0.0,-0.1779
450,450,2019-09-24,10:29:33+0000,Europe’s highest court ruled that the privacy law can’t extend beyond the E.U. It’s a victory for Google and other global tech companies.,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.1779}","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.1779}",0.0,0.925,0.075,0.1779
451,451,2019-07-13,15:59:12+0000,"The social network may have escaped restrictions and financial bruising with the F.T.C.’s settlement, but its pain is just beginning around the world.","{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.6652}","{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.6652}",0.168,0.832,0.0,-0.6652
452,452,2019-10-13,17:00:10+0000,"We asked all 19 Democratic presidential candidates for their views on assault weapons, gun licensing and other policies.","{'neg': 0.378, 'neu': 0.622, 'pos': 0.0, 'compound': -0.8442}","{'neg': 0.378, 'neu': 0.622, 'pos': 0.0, 'compound': -0.8442}",0.378,0.622,0.0,-0.8442
453,453,2019-09-18,22:04:00+0000,Consumer advocates and industry groups had a rare moment of alignment over the future of the publicly available record of complaints brought to the Consumer Financial Protection Bureau.,"{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.094, 'neu': 0.906, 'pos': 0.0, 'compound': -0.4019}",0.094,0.906,0.0,-0.4019
454,454,2019-10-10,22:10:39+0000,Activists at the Equality Town Hall repeatedly called on the 2020 Democrats to focus more on violence against transgender women of color.,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.6573}","{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.6573}",0.173,0.827,0.0,-0.6573
455,455,2019-11-08,23:23:59+0000,Prosecutors are examining the consulting company’s behavior in at least two bankruptcy cases.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
456,456,2019-10-12,09:00:18+0000,Here are seven things that happened on the presidential campaign trail this week.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
457,457,2019-09-22,18:19:10+0000,"Who wrote the 1971 song’s opening passage, Jimmy Page and Robert Plant or Randy Wolfe? The music industry is hoping to get an answer on what makes a song original.","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.6249}","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.6249}",0.0,0.841,0.159,0.6249
458,458,2019-07-19,09:00:14+0000,"“I think it scares people,” Gov. Michelle Lujan Grisham of New Mexico said of a proposal to eliminate private health insurance. Other governors echoed similar concerns.","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.34}",0.091,0.909,0.0,-0.34
459,459,2019-08-30,10:09:23+0000,Some people worry that chatter about a downturn could spook consumers and lead to a damaging reduction in spending.,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.7351}","{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.7351}",0.292,0.708,0.0,-0.7351
460,460,2019-10-25,16:15:32+0000,"President Trump, speaking at Benedict College in South Carolina, said he had done more for black voters than any other president.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
461,461,2019-09-22,18:52:04+0000,Democratic candidates are publicly aligning themselves with union members in hopes of holding onto their support — and winning over those who flipped for President Trump in 2016.,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.836}","{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.836}",0.0,0.729,0.271,0.836
462,462,2019-07-17,10:21:27+0000,Lawmakers had strong questions and criticism for tech giants yesterday during three hearings on Capitol Hill. Here’s what happened.,"{'neg': 0.125, 'neu': 0.733, 'pos': 0.142, 'compound': 0.1027}","{'neg': 0.125, 'neu': 0.733, 'pos': 0.142, 'compound': 0.1027}",0.125,0.733,0.142,0.1027
463,463,2019-10-28,09:00:06+0000,"As Ms. Warren ascends toward the head of the Democratic presidential pack, her critics have seized upon her bankruptcy work for big corporations to question her progressive bona fides.","{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.296}",0.073,0.927,0.0,-0.296
464,464,2019-10-18,23:06:32+0000,The tentative contract agreement includes a big investment in a Detroit plant that was scheduled to close. But enthusiasm varies among U.A.W. members.,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.7269}","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.7269}",0.0,0.757,0.243,0.7269
465,465,2019-10-03,22:45:15+0000,Why the president’s Twitter account is the closest thing to a coordinated response to the impeachment inquiry.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
466,466,2019-07-03,19:41:53+0000,"A brewery in Manchester, England, has been using discarded breakfast cereal to make beer in a project intended to address the issue of waste.","{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.6369}","{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.6369}",0.206,0.794,0.0,-0.6369
467,467,2019-09-09,23:05:04+0000,Two polls released Monday show that vast majorities of Americans support new gun safety measures. But the picture in Washington is more complicated.,"{'neg': 0.086, 'neu': 0.717, 'pos': 0.197, 'compound': 0.4767}","{'neg': 0.086, 'neu': 0.717, 'pos': 0.197, 'compound': 0.4767}",0.086,0.717,0.197,0.4767
468,468,2019-08-27,22:05:05+0000,Mr. Walsh announced on Sunday that he would seek the Republican nomination for president. His campaign is off to a rough start.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0
469,469,2019-11-05,14:02:08+0000,"Decades after they closed, many of these structures are finding new life in communities hit hard by long-term unemployment.","{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}","{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}",0.202,0.798,0.0,-0.5106
470,470,2019-11-01,13:08:17+0000,The deal represents an aggressive attempt by Google to bolster its lineup of hardware products.,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.1531}","{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.1531}",0.103,0.897,0.0,-0.1531
471,471,2019-11-18,18:51:08+0000,"The 2020 Democrats headed West to campaign in two key states. “I don’t think it matters what happens in New Hampshire or Iowa, which are not representative of the country,” Harry Reid said.","{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.0258}","{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.0258}",0.0,0.967,0.033,0.0258
472,472,2019-10-03,09:00:15+0000,"She describes her life story as the “American dream” and would have been the first Korean-American woman in Congress. After losing a congressional race by a very thin margin, she is back for a rematch.","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.3818}","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.3818}",0.077,0.923,0.0,-0.3818
473,473,2019-08-23,13:00:03+0000,The social network’s latest privacy feature at least lets us imagine how we could better control our data in the future.,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",0.0,0.873,0.127,0.4404
474,474,2019-07-05,13:00:04+0000,"Taking a principled stand against hackers can be expensive, but paying a ransom could lead to more trouble.","{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.611}","{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.611}",0.21,0.79,0.0,-0.611
475,475,2019-08-06,10:00:39+0000,"The company could help fix a system that is clearly broken, to solve a crisis whose costs are measured in lives, our columnist writes.","{'neg': 0.229, 'neu': 0.541, 'pos': 0.229, 'compound': -0.25}","{'neg': 0.229, 'neu': 0.541, 'pos': 0.229, 'compound': -0.25}",0.229,0.541,0.229,-0.25
476,476,2019-10-29,09:00:29+0000,"Views of the economy are starkly split along partisan lines, and have barely budged as growth has slowed. That could make the economy matter less in 2020 than in past elections.","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3477}","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3477}",0.0,0.894,0.106,0.3477
477,477,2019-08-15,12:30:04+0000,"After the shooting in El Paso, Mr. O’Rourke decided to abandon his focus on early primary states and more directly confront the president over immigration and gun control.","{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.7414}","{'neg': 0.225, 'neu': 0.775, 'pos': 0.0, 'compound': -0.7414}",0.225,0.775,0.0,-0.7414
478,478,2019-11-04,10:00:17+0000,Little-known companies are amassing your data — like food orders and Airbnb messages — and selling the analysis to clients. Here’s how to get a copy of what they have on you.,"{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}",0.0,0.918,0.082,0.3612
479,479,2019-11-17,12:15:07+0000,"Ahead of a possible Democratic run for president, the former mayor of New York City reversed himself before an important party constituency: black voters.","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5423}","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5423}",0.0,0.824,0.176,0.5423
480,480,2019-08-07,10:07:22+0000,"Its economy struggling, China may try to inflict maximum political damage, even hoping that a prolonged trade war could derail President Trump’s re-election campaign.","{'neg': 0.368, 'neu': 0.547, 'pos': 0.085, 'compound': -0.8519}","{'neg': 0.368, 'neu': 0.547, 'pos': 0.085, 'compound': -0.8519}",0.368,0.547,0.085,-0.8519
481,481,2019-11-13,01:26:07+0000,Who is John Solomon? His name popped up frequently in closed-door testimony in the impeachment query. He is a regular on Hannity. And his work helps shape how millions of Americans understand this moment.,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.3818}","{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.3818}",0.0,0.925,0.075,0.3818
482,482,2019-10-26,09:00:21+0000,"Joe Biden’s presidential campaign is spending more money than it is taking in, unlike his top 2020 rivals, and showing an inability to galvanize big financial backers or energize many online donors.","{'neg': 0.074, 'neu': 0.792, 'pos': 0.134, 'compound': 0.296}","{'neg': 0.074, 'neu': 0.792, 'pos': 0.134, 'compound': 0.296}",0.074,0.792,0.134,0.296
483,483,2019-09-06,10:57:41+0000,The co-working company had been counting on public-market investors to finance its global expansion. Any shrinking or delay of its public offering would be a body blow.,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.3182}","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.3182}",0.084,0.916,0.0,-0.3182
